Customer ID,Gender,Age,Zip Code,Latitude,Longitude,Tenure in Months,Offer,Internet Type,Avg Monthly GB Download,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Extra Data Charges,Total Revenue,Customer Status
1399-UBQIU,Male,35,92867,33.81859,-117.821288,11,None,DSL,8,Yes,Month-to-Month,Bank Withdrawal,-3,712.25,0,889.79,Stayed
1400-MMYXY,Male,71,91801,34.090925,-118.128164,3,None,Fiber Optic,2,Yes,Month-to-Month,Bank Withdrawal,105.9,334.65,0,458.55,Churned
1400-WIVLL,Male,31,95361,37.785033,-120.776141,57,None,Fiber Optic,29,Yes,Two Year,Bank Withdrawal,107.95,5969.85,0,6926.31,Stayed
1401-FTHFQ,Male,64,90232,34.019323,-118.391902,23,Offer D,,,,One Year,Credit Card,20,445.3,0,1002.36,Stayed
1402-PTHGN,Female,22,95624,38.434138,-121.30587,18,Offer D,DSL,51,Yes,One Year,Credit Card,61.5,1087.45,0,1813.93,Stayed
1403-GYAFU,Male,47,92604,33.688546,-117.788091,70,Offer A,,,,Two Year,Credit Card,20.05,1360.25,0,4760.15,Stayed
1403-LKLIK,Female,23,96146,39.191797,-120.212401,33,None,,,,One Year,Credit Card,20.1,579.4,0,1516.6,Stayed
1406-PUQVY,Male,29,95653,38.674276,-121.961866,1,Offer E,DSL,76,Yes,Month-to-Month,Bank Withdrawal,49.9,49.9,0,56.25,Joined
1407-DIGZV,Female,32,96003,40.677649,-122.29467,3,None,,,,Two Year,Mailed Check,19.1,52,0,187.99,Joined
1409-PHXTF,Male,77,91945,32.733564,-117.033713,54,Offer B,Fiber Optic,16,Yes,Two Year,Bank Withdrawal,110.45,6077.75,0,7835.99,Stayed
1410-RSCMR,Male,47,93523,34.966777,-117.961179,7,None,Cable,25,Yes,Month-to-Month,Credit Card,71.35,515.75,0,865.61,Stayed
1414-YADCW,Male,45,94576,38.554383,-122.474773,70,Offer A,Fiber Optic,21,Yes,Two Year,Bank Withdrawal,84.6,5706.2,0,5781.1,Stayed
1415-YFWLT,Female,68,93664,37.223,-119.001021,1,Offer E,Fiber Optic,30,Yes,Month-to-Month,Bank Withdrawal,89.3,89.3,0,119.53,Churned
1421-HCERK,Male,75,93634,37.290606,-119.216328,30,None,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,105.7,3181.8,0,4186.2,Stayed
1422-DGUBX,Male,64,95832,38.445939,-121.496855,32,None,Fiber Optic,18,Yes,One Year,Bank Withdrawal,79.25,2619.15,0,3981.71,Stayed
1423-BMPBQ,Female,62,92808,33.850452,-117.726668,1,Offer E,,,,Month-to-Month,Credit Card,19,19,0,47.28,Joined
1427-VERSM,Female,62,96087,40.617614,-122.512861,56,Offer B,Fiber Optic,18,Yes,Month-to-Month,Bank Withdrawal,98.7,5669.5,0,6061.5,Stayed
1428-GTBJJ,Male,20,95450,38.505995,-123.187019,11,None,Fiber Optic,41,Yes,Month-to-Month,Bank Withdrawal,74.55,824.75,0,884.15,Churned
1428-IEDPR,Male,54,95816,38.574856,-121.46504,52,None,Fiber Optic,30,No,Two Year,Bank Withdrawal,109.3,5731.4,60,6869.15,Stayed
1429-UYJSV,Female,57,95119,37.233226,-121.78809,12,Offer D,,,,One Year,Credit Card,19.7,260.9,0,700.7,Stayed
1430-SFQSA,Male,46,95212,38.049457,-121.21653,29,Offer C,DSL,8,Yes,One Year,Mailed Check,35.6,1072.6,0,1072.6,Stayed
1431-AIDJQ,Male,44,94598,37.916648,-122.008483,33,Offer C,Cable,30,Yes,Two Year,Credit Card,82.1,2603.1,0,2656.56,Stayed
1431-CYWMH,Female,35,93623,37.483535,-119.679414,22,Offer D,,,,Month-to-Month,Bank Withdrawal,19.05,454.05,0,1475.95,Stayed
1432-FPAXX,Female,53,95903,39.125311,-121.392283,29,None,DSL,7,Yes,Month-to-Month,Bank Withdrawal,30.6,856.35,0,856.35,Churned
1436-ZMJAN,Female,62,96035,40.03194,-122.176023,10,Offer D,Cable,7,Yes,Month-to-Month,Credit Card,67.8,653.15,0,1023.95,Stayed
1439-LCGVL,Female,42,90035,34.051809,-118.383843,26,Offer C,,,,One Year,Credit Card,-5,459.6,0,505.1,Stayed
1442-BQPVU,Female,33,90230,33.993991,-118.39704,13,None,DSL,28,Yes,Month-to-Month,Bank Withdrawal,29.15,357.15,0,357.15,Stayed
1442-OKRJE,Male,40,90021,34.029043,-118.239504,66,None,Fiber Optic,19,Yes,One Year,Bank Withdrawal,103.15,7031.3,0,9635,Stayed
1444-VVSGW,Male,51,96055,40.059385,-122.091481,70,Offer A,Fiber Optic,20,No,One Year,Credit Card,115.65,7968.85,10,9180.75,Churned
1447-GIQMR,Male,54,90062,34.003553,-118.308933,1,None,Fiber Optic,30,Yes,Month-to-Month,Bank Withdrawal,69.15,69.15,0,71.35,Churned
1447-PJGGA,Female,39,92117,32.825086,-117.199424,57,None,Fiber Optic,15,Yes,Two Year,Bank Withdrawal,95.25,5464.65,0,6465,Churned
1448-CYWKC,Female,61,92118,32.68674,-117.186612,58,None,Fiber Optic,30,Yes,One Year,Credit Card,105.2,6225.4,0,8685.15,Stayed
1448-PWKYE,Male,48,93263,35.490705,-119.286833,1,Offer E,Cable,3,Yes,Month-to-Month,Bank Withdrawal,80,80,0,115.71,Churned
1449-XQEMT,Male,33,96130,40.559177,-120.612113,3,Offer E,,,,Month-to-Month,Mailed Check,19.8,58.15,0,103.51,Churned
1450-GALXR,Female,33,93626,37.027663,-119.69056,10,None,Fiber Optic,30,No,Month-to-Month,Bank Withdrawal,98.5,1058.25,110,1313.55,Churned
1450-SKCVI,Female,22,92014,32.948262,-117.256086,56,None,Fiber Optic,69,Yes,Month-to-Month,Bank Withdrawal,73.85,4092.85,0,6085.89,Churned
1452-KIOVK,Male,42,90007,34.027337,-118.28515,22,Offer D,Fiber Optic,53,Yes,Month-to-Month,Credit Card,89.1,1949.4,0,2599.28,Stayed
1452-UZOSF,Male,31,95446,38.52576,-123.013347,72,Offer A,Fiber Optic,24,Yes,Two Year,Credit Card,106.1,7548.6,0,8040.73,Stayed
1452-VOQCH,Male,61,92347,34.983808,-117.239306,1,None,Fiber Optic,28,Yes,Month-to-Month,Bank Withdrawal,75.1,75.1,0,79.63,Joined
1452-XRSJV,Female,59,94612,37.809014,-122.269739,39,None,DSL,11,Yes,Month-to-Month,Credit Card,51.05,2066,0,2653.34,Stayed
1453-RZFON,Female,39,93608,36.488056,-120.407691,1,Offer E,Cable,53,Yes,Month-to-Month,Credit Card,49.9,49.9,0,58.9,Joined
1455-ESIQH,Male,44,94619,37.787186,-122.14633,1,None,Fiber Optic,3,Yes,Month-to-Month,Bank Withdrawal,89.1,89.1,0,105.16,Churned
1455-HFBXA,Male,61,94511,38.050558,-121.646924,52,Offer B,Fiber Optic,3,No,Two Year,Credit Card,91.6,4627.8,60,5624.84,Stayed
1455-UGQVH,Male,35,95220,38.200231,-121.235034,10,Offer D,Fiber Optic,18,Yes,Month-to-Month,Bank Withdrawal,98.5,1037.75,0,1048.65,Churned
1456-TWCGB,Male,34,93309,35.342891,-119.064803,4,None,Cable,5,Yes,Month-to-Month,Mailed Check,49.25,208.45,0,360.49,Stayed
1459-QNFQT,Male,21,95122,37.32886,-121.834567,70,Offer A,DSL,30,Yes,Two Year,Bank Withdrawal,59.5,4144.8,0,4121.08,Stayed
1460-UZPRJ,Male,39,92249,32.730583,-115.501083,60,None,,,,Two Year,Credit Card,19.95,1258.15,0,3066.55,Stayed
1465-LNTLJ,Male,78,93109,34.406256,-119.726936,8,Offer E,Cable,12,Yes,Two Year,Credit Card,64.4,581.7,0,786.26,Stayed
1465-VINDH,Female,31,90028,34.099869,-118.326843,10,None,Fiber Optic,22,Yes,Month-to-Month,Credit Card,102.1,1068.85,0,1389.55,Churned
1465-WCZVT,Female,44,93603,36.64545,-118.924982,3,None,,,,Month-to-Month,Credit Card,19.65,60.65,0,151.67,Joined
1468-DEFNC,Male,69,95130,37.277592,-121.986477,64,None,,,,Two Year,Bank Withdrawal,24.4,1548.65,0,3922.41,Stayed
1469-LBJQJ,Female,39,92392,34.486835,-117.362274,66,Offer A,Fiber Optic,30,Yes,Month-to-Month,Bank Withdrawal,105.2,6936.85,0,9724.03,Stayed
1470-PSXNM,Male,27,92110,32.76501,-117.19938,49,None,Fiber Optic,59,Yes,One Year,Bank Withdrawal,93.65,4520.15,0,6254.94,Stayed
1471-GIQKQ,Female,37,92257,33.345825,-115.596574,1,None,DSL,27,Yes,Month-to-Month,Bank Withdrawal,49.95,49.95,0,94.93,Joined
1472-TNCWL,Male,55,94803,37.963995,-122.288296,36,None,Fiber Optic,18,Yes,Month-to-Month,Bank Withdrawal,94.7,3512.5,0,4279.3,Stayed
1474-JUWSM,Female,24,90262,33.923573,-118.200669,58,None,Cable,53,Yes,One Year,Bank Withdrawal,68.4,3972.25,0,5537.67,Stayed
1475-VWVDO,Male,55,93620,37.045728,-120.630682,7,Offer E,Fiber Optic,12,Yes,Month-to-Month,Bank Withdrawal,74.9,490.55,0,732.68,Stayed
1478-VPOAD,Female,39,96124,39.672813,-120.456699,1,Offer E,DSL,3,Yes,Month-to-Month,Bank Withdrawal,43.8,43.8,0,81.3,Joined
1480-BKXGA,Male,75,92359,34.103578,-117.04054,72,Offer A,Fiber Optic,13,No,Two Year,Bank Withdrawal,116.05,8404.9,120,10063.54,Stayed
1480-IVEVR,Male,76,94037,37.540582,-122.509594,35,None,Fiber Optic,28,Yes,One Year,Bank Withdrawal,81.6,2815.25,0,2960.85,Stayed
1481-ZUWZA,Male,52,95548,41.572813,-124.035011,28,None,Fiber Optic,26,Yes,Month-to-Month,Credit Card,94.5,2659.4,0,3653.96,Churned
1482-OXZSY,Male,45,95019,36.936228,-121.785559,30,Offer C,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,100.4,2936.25,0,3454.05,Stayed
1485-YDHMM,Male,49,93450,35.996008,-120.85305,52,None,Fiber Optic,10,Yes,Month-to-Month,Bank Withdrawal,93.25,4631.7,0,5219.3,Stayed
1488-PBLJN,Female,63,92124,32.827238,-117.089287,72,Offer A,Fiber Optic,14,Yes,Two Year,Bank Withdrawal,116.85,8477.7,0,10769.46,Stayed
1488-SYSFC,Male,31,91007,34.128284,-118.047732,31,None,,,,Month-to-Month,Bank Withdrawal,20.65,702.05,0,954.65,Stayed
1492-KGETH,Male,25,93023,34.581308,-118.931948,70,Offer A,Cable,59,Yes,One Year,Bank Withdrawal,78.35,5445.95,0,7958.95,Stayed
1492-QGCLU,Male,51,92109,32.787836,-117.232376,53,None,Cable,12,Yes,Month-to-Month,Bank Withdrawal,85.7,4616.1,0,6038.62,Stayed
1493-AMTIE,Male,28,93235,36.385818,-119.224243,1,Offer E,,,,Month-to-Month,Bank Withdrawal,20.2,20.2,0,31.18,Churned
1494-EJZDW,Female,51,95464,39.12334,-122.838198,10,None,,,,Two Year,Credit Card,20.15,220.8,0,407,Stayed
1496-GGSUK,Female,68,95439,38.493888,-122.777141,1,None,Cable,9,Yes,Month-to-Month,Mailed Check,25.7,25.7,0,25.7,Churned
1498-DQNRX,Female,46,96137,40.271535,-121.018087,29,None,,,,Month-to-Month,Mailed Check,19.85,573.05,0,738.06,Stayed
1498-NHTLT,Male,21,95621,38.69549,-121.307864,59,Offer B,Cable,73,No,Two Year,Bank Withdrawal,86.75,5186,150,7835.83,Stayed
1501-SGHBW,Male,34,91931,32.857946,-116.561917,2,None,Cable,16,Yes,Month-to-Month,Credit Card,45.85,81,0,120.04,Churned
1502-XFCVR,Female,57,90038,34.088017,-118.327168,58,Offer B,Fiber Optic,12,Yes,One Year,Bank Withdrawal,106.45,6145.85,0,7015.27,Churned
1506-YJTYT,Male,21,94561,37.999406,-121.686241,45,Offer B,DSL,26,Yes,Two Year,Credit Card,73.85,3371,0,4527.05,Stayed
1508-DFXCU,Male,32,92501,33.994676,-117.372498,12,None,Fiber Optic,16,Yes,Month-to-Month,Bank Withdrawal,81.45,912,0,1044.48,Stayed
1513-XNPPH,Female,36,90037,34.002642,-118.287596,12,Offer D,Fiber Optic,9,Yes,Month-to-Month,Bank Withdrawal,89.4,1095.65,0,1305.17,Churned
1518-OMDIK,Male,23,94928,38.34719,-122.697822,33,Offer C,DSL,51,Yes,Month-to-Month,Credit Card,44.55,1462.6,0,3062.77,Stayed
1518-VOWAV,Female,31,92028,33.362575,-117.299644,9,Offer E,DSL,16,Yes,Month-to-Month,Bank Withdrawal,74.65,703.55,0,1031.42,Churned
1522-VVDMG,Male,25,94611,37.828416,-122.216005,7,None,Fiber Optic,52,Yes,Month-to-Month,Bank Withdrawal,89.75,608.8,0,717.39,Churned
1525-LNLOJ,Male,34,93305,35.391733,-118.984109,66,None,DSL,19,Yes,Two Year,Bank Withdrawal,63.3,4189.7,0,6263.72,Stayed
1527-SXDPN,Male,63,92109,32.787836,-117.232376,52,None,Fiber Optic,26,No,Two Year,Bank Withdrawal,96.25,4990.25,120,7532.93,Churned
1530-ZTDOZ,Female,57,91604,34.139082,-118.39275,49,None,Cable,11,Yes,Month-to-Month,Bank Withdrawal,40.65,2070.75,0,2070.75,Stayed
1534-OULXE,Female,34,94027,37.454924,-122.203168,61,Offer B,DSL,11,Yes,One Year,Bank Withdrawal,49.7,2961.4,0,5575.25,Stayed
1535-VTJOQ,Female,19,95686,38.157794,-121.520223,24,None,,,,Two Year,Credit Card,25.15,553,0,1192.36,Stayed
1536-HBSWP,Female,33,93270,35.939068,-119.043666,1,None,DSL,4,Yes,Month-to-Month,Bank Withdrawal,49.9,49.9,0,64.83,Joined
1536-YHDOE,Male,58,96084,40.923558,-122.059933,17,None,Cable,28,Yes,One Year,Credit Card,62.1,1096.65,0,1645.24,Stayed
1539-LNKHM,Female,53,93646,36.633498,-119.298895,12,Offer D,,,,Month-to-Month,Credit Card,20.4,266.6,0,545,Stayed
1541-ETJZO,Male,58,95692,39.043387,-121.409837,1,Offer E,DSL,12,No,Month-to-Month,Mailed Check,62.05,62.05,10,119.88,Churned
1543-LLLFT,Male,77,95386,37.669516,-120.626964,61,None,Fiber Optic,8,Yes,One Year,Credit Card,98.3,6066.55,0,6200.14,Stayed
1544-JJMYL,Male,19,95119,37.233226,-121.78809,27,None,DSL,26,Yes,One Year,Credit Card,69.35,1927.3,0,2909.83,Stayed
1545-ACTAS,Female,53,91791,34.061634,-117.893169,48,Offer B,Fiber Optic,29,Yes,One Year,Bank Withdrawal,99.7,4977.2,0,6713.84,Stayed
1545-JFUML,Male,50,92111,32.805518,-117.169052,71,None,Fiber Optic,6,No,Two Year,Bank Withdrawal,99,6994.6,40,10162.86,Stayed
1548-ARAGG,Female,28,92321,34.255203,-117.175654,4,None,DSL,52,Yes,Month-to-Month,Credit Card,58.5,224.85,0,365.65,Stayed
1548-FEHVL,Male,40,96094,41.465121,-122.380947,61,None,Fiber Optic,29,Yes,Month-to-Month,Bank Withdrawal,106.2,6375.2,0,8062.46,Stayed
1550-EENBN,Female,23,94519,37.990118,-122.012188,31,None,Fiber Optic,58,Yes,Month-to-Month,Bank Withdrawal,104.35,3205.6,0,4622.61,Stayed
1550-LOAHA,Female,53,95662,38.689174,-121.218435,32,None,Fiber Optic,13,Yes,Month-to-Month,Bank Withdrawal,84.15,2585.95,0,3785.31,Churned
1552-AAGRX,Female,22,93277,36.303793,-119.375646,30,None,Fiber Optic,73,No,Month-to-Month,Bank Withdrawal,106.4,3211.9,60,4546.6,Stayed
1552-CZCLL,Female,31,91916,32.912664,-116.635387,55,Offer B,,,,Month-to-Month,Credit Card,20,1087.25,0,2808.75,Stayed
1552-TKMXS,Female,37,93705,36.78724,-119.827813,42,Offer B,,,,Month-to-Month,Credit Card,20.35,869.9,0,1119.8,Stayed
1555-DJEQW,Female,21,95014,37.306612,-122.080621,70,Offer A,Fiber Optic,48,Yes,Two Year,Bank Withdrawal,114.2,7723.9,0,8849.96,Churned
1555-HAPSU,Female,25,93727,36.751489,-119.68072,71,Offer A,,,,Two Year,Credit Card,23.9,1663.5,0,3751.61,Stayed
1557-EMYVT,Female,25,91980,32.587557,-116.636816,43,Offer B,Fiber Optic,26,Yes,Two Year,Credit Card,115.05,4895.1,0,5952.89,Stayed
1559-DTODC,Male,37,93111,34.460197,-119.802602,19,Offer D,DSL,6,Yes,Month-to-Month,Bank Withdrawal,25.15,468.35,0,468.35,Stayed
1561-BWHIN,Male,33,90270,33.988572,-118.186565,19,Offer D,,,,One Year,Credit Card,19.8,344.5,0,593.97,Stayed
1563-IWQEX,Female,43,91913,32.64164,-116.985026,12,None,,,,Month-to-Month,Credit Card,19.7,220.35,0,444.87,Stayed
1564-HJUVY,Male,53,95354,37.639029,-120.964772,4,None,DSL,11,Yes,Month-to-Month,Bank Withdrawal,63.75,226.2,0,238.32,Stayed
1564-NTYXF,Female,79,92078,33.119028,-117.166036,13,None,Fiber Optic,25,Yes,Month-to-Month,Bank Withdrawal,82,1127.2,0,1185.05,Churned
1565-RHDJD,Female,21,96073,40.582399,-122.195512,4,None,Fiber Optic,69,Yes,Month-to-Month,Bank Withdrawal,84.05,333.55,0,500.43,Churned
1567-DSCIC,Male,59,94401,37.590421,-122.306467,8,None,Fiber Optic,14,Yes,Month-to-Month,Bank Withdrawal,94,773.65,0,964.77,Churned
1568-BEKZM,Male,65,91706,34.098275,-117.967399,70,None,DSL,17,Yes,Two Year,Credit Card,90.05,6333.4,0,7178.3,Stayed
1568-LJSZU,Male,39,90710,33.798266,-118.300237,68,Offer A,DSL,20,Yes,Two Year,Credit Card,92.2,6392.85,0,9002.69,Stayed
1569-TTNYJ,Male,55,94805,37.941456,-122.320968,5,None,Fiber Optic,7,No,Month-to-Month,Bank Withdrawal,78.75,412.1,10,427.9,Churned
1571-SAVHK,Male,20,95722,39.003358,-121.022539,12,None,Fiber Optic,42,No,Month-to-Month,Credit Card,99.95,1132.75,120,1590.67,Churned
1573-LGXBA,Male,26,93960,36.414216,-121.360597,57,None,Fiber Optic,73,Yes,One Year,Credit Card,97.55,5598,0,5836.26,Stayed
1574-DYCWE,Female,60,92027,33.141265,-116.967221,51,Offer B,,,,Two Year,Credit Card,19.95,1028.75,0,1770.29,Stayed
1575-KRZZE,Female,64,95247,38.147852,-120.440124,4,Offer E,Cable,17,Yes,Month-to-Month,Bank Withdrawal,55.2,220.65,0,250.61,Stayed
1576-PFZIW,Male,70,93301,35.383937,-119.020428,70,Offer A,Fiber Optic,7,Yes,Two Year,Credit Card,105.35,7511.9,0,8525.5,Stayed
1577-HKTFG,Female,42,95624,38.434138,-121.30587,30,None,,,,Month-to-Month,Bank Withdrawal,19.65,655.85,0,1116.65,Churned
1579-KLYDT,Male,31,95323,37.605926,-120.69955,7,Offer E,Fiber Optic,27,Yes,Month-to-Month,Bank Withdrawal,90.45,593.45,0,844.82,Churned
1580-BMCMR,Male,66,93561,35.073777,-118.652112,19,None,Fiber Optic,16,Yes,Month-to-Month,Bank Withdrawal,87.3,1637.3,0,2203.5,Stayed
1582-RAFML,Male,26,95821,38.625096,-121.383658,1,Offer E,Cable,85,Yes,Month-to-Month,Mailed Check,60.1,60.1,0,83.73,Churned
1583-IHQZE,Male,60,93010,34.227846,-119.079903,12,None,Cable,23,Yes,Month-to-Month,Mailed Check,112.95,1384.75,0,1582.15,Churned
1585-MQSSU,Male,36,95404,38.526941,-122.709096,17,Offer D,Cable,2,Yes,Month-to-Month,Mailed Check,51.5,900.5,0,1657.36,Churned
1587-FKLZB,Male,79,93101,34.419203,-119.710008,66,Offer A,Fiber Optic,25,Yes,Month-to-Month,Credit Card,99.5,6822.15,0,8726.91,Churned
1589-AGTLK,Male,26,92129,32.961064,-117.134917,3,None,DSL,59,Yes,Month-to-Month,Bank Withdrawal,45.35,141.5,0,250.94,Churned
1591-MQJTP,Male,76,90804,33.783047,-118.1486,51,Offer B,Fiber Optic,10,Yes,One Year,Bank Withdrawal,93.65,4839.15,0,4951.86,Stayed
1591-NFNLQ,Male,38,92028,33.362575,-117.299644,51,None,Fiber Optic,16,Yes,Month-to-Month,Credit Card,80,4242.35,0,4528.97,Churned
1591-XWLGB,Female,44,92021,32.832706,-116.873258,71,None,,,,Two Year,Credit Card,19.85,1379.6,0,2686.71,Stayed
1596-BBVTG,Male,53,91773,34.102119,-117.815532,35,Offer C,Fiber Optic,21,Yes,Month-to-Month,Credit Card,75.35,2636.05,0,3512.45,Churned
1596-OQSPS,Female,64,91104,34.165383,-118.123752,11,None,DSL,21,Yes,Month-to-Month,Bank Withdrawal,51.1,531.15,0,563.6,Stayed
1597-FZREH,Female,39,92384,35.924252,-116.188668,2,Offer E,DSL,25,Yes,Month-to-Month,Bank Withdrawal,76.4,160.8,0,244.08,Churned
1597-LHYNC,Female,74,95602,38.99003,-121.114408,26,None,Fiber Optic,26,No,Month-to-Month,Bank Withdrawal,95,2497.2,60,3795.58,Churned
1599-EAHXY,Male,37,95717,39.170376,-120.838404,60,None,,,,One Year,Credit Card,23.95,1506.4,0,3213.4,Stayed
1599-MMYRQ,Male,27,95436,38.499302,-122.92444,62,None,Fiber Optic,41,Yes,One Year,Credit Card,81.45,4983.05,0,7428.44,Stayed
1600-DILPE,Female,47,95974,39.495768,-121.747472,12,None,DSL,13,Yes,Month-to-Month,Bank Withdrawal,45,524.35,0,957.67,Stayed
1602-IJQQE,Female,42,90602,33.972119,-118.020188,4,Offer E,Fiber Optic,9,Yes,Month-to-Month,Bank Withdrawal,75.35,338.1,0,454.54,Churned
1608-GMEWB,Male,76,95215,37.946282,-121.139499,45,Offer B,Fiber Optic,18,Yes,Two Year,Bank Withdrawal,93.9,4200.25,0,4904.5,Stayed
1612-EOHDH,Female,29,91331,34.255442,-118.421314,1,Offer E,DSL,69,Yes,Month-to-Month,Bank Withdrawal,45.15,45.15,0,76.07,Churned
1614-JBEBI,Female,59,95634,38.9386,-120.785514,8,Offer E,,,,Month-to-Month,Mailed Check,20.7,137.6,0,349.36,Stayed
1618-CFHME,Female,30,95367,37.734971,-120.954271,2,None,Fiber Optic,52,Yes,Month-to-Month,Bank Withdrawal,75.9,143.35,0,197.09,Churned
1619-YWUBB,Female,38,95224,38.208336,-120.339938,68,Offer A,,,,Two Year,Credit Card,24.95,1614.9,0,3426.42,Stayed
1621-YNCJH,Female,54,95823,38.475465,-121.443625,36,None,Fiber Optic,18,No,Two Year,Credit Card,106.05,3834.4,50,4577.04,Stayed
1622-HSHSF,Female,44,95917,39.457388,-121.818201,1,None,,,,Month-to-Month,Credit Card,19.55,19.55,0,29.75,Joined
1623-NLDOT,Female,55,93534,34.727529,-118.153098,42,Offer B,Cable,5,No,One Year,Mailed Check,33.55,1445.3,50,1495.3,Churned
1624-NALOJ,Male,75,91605,34.207295,-118.400022,5,None,Fiber Optic,12,Yes,Month-to-Month,Bank Withdrawal,89.8,502.6,0,684.4,Churned
1624-WOIWJ,Female,40,94946,38.065359,-122.665566,10,None,Fiber Optic,18,Yes,Month-to-Month,Mailed Check,84.7,832.05,0,1276.14,Churned
1625-JAIIY,Female,42,90505,33.807882,-118.347957,68,None,Fiber Optic,5,Yes,One Year,Bank Withdrawal,83,5685.8,0,8694.12,Churned
1626-ERCMM,Male,75,93208,36.057458,-118.591951,20,None,Fiber Optic,10,Yes,Month-to-Month,Bank Withdrawal,94.55,1899.65,0,2005.85,Churned
1627-AFWVJ,Female,30,96148,39.24124,-120.054765,29,None,,,,Two Year,Credit Card,19.4,554.25,0,990.99,Stayed
1628-BIZYP,Male,60,94513,37.908242,-121.682472,1,None,Fiber Optic,2,Yes,Month-to-Month,Bank Withdrawal,85,85,0,100.2,Joined
1629-DQQVB,Female,19,93530,36.560498,-117.962461,14,None,Cable,59,Yes,Month-to-Month,Bank Withdrawal,50.1,709.5,0,1216.58,Stayed
1635-FJFCC,Female,46,93510,34.501452,-118.207862,5,None,DSL,29,Yes,Month-to-Month,Credit Card,44.05,202.15,0,257.1,Stayed
1635-HDGFT,Female,29,96059,40.426679,-121.850421,19,Offer D,,,,Two Year,Credit Card,20.5,398.55,0,1048.03,Stayed
1635-NZATJ,Male,80,94501,37.774633,-122.274434,71,Offer A,,,,Two Year,Credit Card,25.45,1789.65,0,4434.4,Stayed
1636-NTNCO,Male,72,91607,34.165783,-118.399795,4,None,DSL,10,Yes,Two Year,Credit Card,50.95,207.35,0,207.35,Stayed
1640-PLFMP,Female,20,90026,34.078991,-118.263804,1,None,Fiber Optic,51,No,Month-to-Month,Bank Withdrawal,70.25,70.25,10,90.3,Joined
1641-BYBTK,Male,38,95205,37.965695,-121.260051,6,None,,,,Month-to-Month,Credit Card,20.2,98.35,0,199.81,Stayed
1641-RQDAY,Female,77,95254,38.192608,-120.957842,32,Offer C,Fiber Optic,19,Yes,One Year,Bank Withdrawal,100.4,3217.65,0,4792.37,Stayed
1642-HMARX,Female,45,90290,34.115192,-118.61017,68,Offer A,DSL,5,Yes,Two Year,Bank Withdrawal,91.7,6424.7,0,7488.9,Stayed
1644-IRKSF,Female,48,90623,33.850504,-118.039892,33,None,Fiber Optic,27,Yes,One Year,Bank Withdrawal,93.8,3124.5,0,3785.16,Churned
1656-DRSMG,Female,40,95973,39.903272,-121.843567,63,Offer B,Fiber Optic,20,Yes,Month-to-Month,Credit Card,109.85,7002.95,0,8200.58,Stayed
1657-DYMBM,Male,35,92591,33.540604,-117.10909,53,Offer B,,,,Two Year,Credit Card,19.9,1110.05,0,2936.43,Stayed
1658-BYGOY,Male,71,90065,34.108833,-118.229715,18,Offer D,Fiber Optic,52,Yes,Month-to-Month,Bank Withdrawal,95.45,1752.55,0,1910.88,Churned
1658-TJVOA,Female,65,95421,38.578807,-123.19338,6,None,Fiber Optic,20,Yes,Two Year,Bank Withdrawal,74.1,450.9,0,526.92,Stayed
1658-XUHBX,Female,75,95357,37.670526,-120.877572,59,None,Fiber Optic,26,Yes,Month-to-Month,Credit Card,88.75,5348.65,0,6301.5,Stayed
1660-HSOOQ,Male,60,93105,34.037342,-119.80079,1,None,DSL,8,No,Month-to-Month,Credit Card,49.65,49.65,40,93.83,Churned
1661-CZBAU,Male,50,95528,40.497283,-123.93037,48,Offer B,DSL,18,Yes,One Year,Bank Withdrawal,70.95,3629.2,0,5777.68,Stayed
1663-MHLHE,Male,33,91010,34.145695,-117.95982,1,None,,,,Month-to-Month,Credit Card,19.2,19.2,0,55.08,Joined
1666-JXLKU,Female,64,95682,38.598936,-120.963092,37,Offer C,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,100.05,3810.55,0,4456.57,Stayed
1666-JZPZT,Male,61,95735,38.805481,-120.13287,27,None,Cable,15,Yes,Month-to-Month,Mailed Check,49,1291.35,0,1363.98,Stayed
1670-SVOWZ,Female,57,91752,33.999992,-117.535395,14,Offer D,Fiber Optic,3,No,Month-to-Month,Credit Card,89.65,1208.35,120,1435.03,Churned
1676-MQAOA,Male,32,91606,34.187599,-118.387125,72,Offer A,Cable,22,Yes,Two Year,Bank Withdrawal,75.1,5336.35,0,6418.51,Stayed
1678-FYZOW,Female,28,95835,38.685069,-121.543709,3,Offer E,Fiber Optic,76,Yes,Month-to-Month,Bank Withdrawal,79.4,244.65,0,384.45,Churned
1679-JRFBR,Female,27,90805,33.864622,-118.179626,70,Offer A,Fiber Optic,48,Yes,One Year,Credit Card,108.15,7930.55,0,8334.45,Stayed
1680-VDCWW,Male,45,90023,34.017697,-118.200577,12,Offer D,,,,One Year,Bank Withdrawal,19.8,202.25,0,334.73,Stayed
1682-VCOIO,Male,56,95816,38.574856,-121.46504,23,Offer D,,,,One Year,Credit Card,20.45,481.1,0,1543.01,Stayed
1684-FLBGS,Female,60,92139,32.677716,-117.047666,23,None,Cable,21,Yes,Month-to-Month,Credit Card,69.5,1652.1,0,2267.48,Stayed
